9.17,9.17,9.17,9.17,9.17,9.17,6.37744,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,9.17,9.17,9.17,9.17,9.17,6.37744,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,20.8989,5.83,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,9.17,9.17,9.17,9.17,9.17,6.37744,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,16.5655,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,20.8989,5.83,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,9.17,9.17,9.17,9.17,9.17,6.37744,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,16.5655,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,20.8989,5.83,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,23.5687,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,9.17,9.17,9.17,9.17,9.17,6.37744,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,16.5655,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,23.3864,5.83,5.83,5.83,5.83,5.83,20.8989,5.83,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,23.5687,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,9.17,9.17,9.17,9.17,9.17,6.37744,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,16.5655,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,23.3864,5.83,5.83,5.83,5.83,5.83,20.8989,5.83,31.1379,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,23.5687,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,9.17,9.17,9.17,9.17,9.17,6.37744,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,16.5655,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,23.3864,5.83,5.83,5.83,5.83,5.83,20.8989,5.83,31.1379,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,23.5687,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,197.432,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,9.17,9.17,9.17,9.17,9.17,6.37744,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,16.5655,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,23.3864,5.83,5.83,5.83,5.83,5.83,20.8989,5.83,31.1379,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,23.5687,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,132.376,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,9.17,9.17,9.17,9.17,9.17,6.37744,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,16.5655,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,23.3864,5.83,43.6236,5.83,5.83,5.83,20.8989,5.83,31.1379,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,23.5687,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,132.376,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,9.17,9.17,9.17,9.17,9.17,6.37744,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,16.5655,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,23.3864,5.83,43.6236,5.83,5.83,5.83,20.8989,5.83,31.1379,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,23.5687,2.5,2.5,95.6143,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,132.376,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,9.17,9.17,9.17,9.17,9.17,6.37744,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,16.5655,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,23.3864,5.83,43.6236,5.83,5.83,5.83,20.8989,5.83,31.1379,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,23.5687,2.5,2.5,95.6143,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,100.406,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,35.0576,9.17,9.17,9.17,9.17,6.37744,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,16.5655,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,23.3864,5.83,43.6236,5.83,5.83,5.83,20.8989,5.83,31.1379,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,23.5687,2.5,2.5,95.6143,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,100.406,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,35.0576,9.17,9.17,9.17,9.17,6.37744,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,16.5655,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,23.3864,5.83,43.6236,5.83,5.83,5.83,25.7771,5.83,31.1379,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,23.5687,2.5,2.5,95.6143,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,100.406,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,6.42835,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,6.42835,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,4.16,4.16,4.16,4.16,24.6242,4.16,4.16,4.16,4.16,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,6.42835,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,21.37,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,4.16,4.16,4.16,4.16,24.6242,4.16,4.16,4.16,4.16,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,6.42835,9.17,9.17,16.2197,9.17,9.17,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,21.37,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,4.16,4.16,4.16,4.16,24.6242,4.16,4.16,4.16,4.16,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,
9.17,6.42835,9.17,9.17,16.2197,9.17,9.17,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,21.37,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,4.16,4.16,4.16,4.16,24.6242,4.16,4.16,4.16,4.16,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,142.409,0.83,0.83,0.83,0.83,0.83,
24.1985,6.42835,9.17,9.17,16.2197,9.17,9.17,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,21.37,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,4.16,4.16,4.16,4.16,24.6242,4.16,4.16,4.16,4.16,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,142.409,0.83,0.83,0.83,0.83,0.83,
24.1985,6.42835,9.17,9.17,16.2197,9.17,9.17,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,21.37,5.83,5.83,39.0787,5.83,5.83,5.83,5.83,5.83,5.83,4.16,4.16,4.16,4.16,24.6242,4.16,4.16,4.16,4.16,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,142.409,0.83,0.83,0.83,0.83,0.83,
24.1985,6.42835,9.17,9.17,16.2197,9.17,9.17,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,21.37,5.83,5.83,31.6486,5.83,5.83,5.83,5.83,5.83,5.83,4.16,4.16,4.16,4.16,24.6242,4.16,4.16,4.16,4.16,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,142.409,0.83,0.83,0.83,0.83,0.83,
24.1985,6.42835,9.17,9.17,16.2197,9.17,9.17,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,31.6422,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,21.37,5.83,5.83,31.6486,5.83,5.83,5.83,5.83,5.83,5.83,4.16,4.16,4.16,4.16,24.6242,4.16,4.16,4.16,4.16,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,142.409,0.83,0.83,0.83,0.83,0.83,
24.1985,6.42835,9.17,9.17,16.2197,9.17,9.17,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,31.6422,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,21.37,5.83,5.83,31.6486,5.83,5.83,5.83,5.83,5.83,5.83,4.16,4.16,4.16,4.16,23.2193,4.16,4.16,4.16,4.16,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,142.409,0.83,0.83,0.83,0.83,0.83,
24.1985,6.42835,9.17,9.17,16.2197,9.17,9.17,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,31.6422,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,21.37,5.83,5.83,31.6486,5.83,5.83,5.83,5.83,5.83,5.83,4.16,4.16,4.16,4.16,22.9312,4.16,4.16,4.16,4.16,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,142.409,0.83,0.83,0.83,0.83,0.83,
24.1985,6.42835,9.17,9.17,16.2197,9.17,9.17,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,31.6422,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,21.37,5.83,5.83,31.6486,5.83,5.83,5.83,5.83,5.83,5.83,4.16,4.16,4.16,4.16,22.9312,4.16,4.16,4.16,114.524,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,142.409,0.83,0.83,0.83,0.83,0.83,
24.1985,6.42835,9.17,9.17,16.2197,9.17,9.17,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,31.6422,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,21.37,5.83,5.83,31.6486,5.83,5.83,5.83,5.83,5.83,5.83,4.16,4.16,4.16,4.16,22.9312,4.16,4.16,4.16,78.8548,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,142.409,0.83,0.83,0.83,0.83,0.83,
24.1985,6.42835,9.17,9.17,16.2197,9.17,9.17,9.17,9.17,9.17,9.17,9.17,7.5,7.5,7.5,31.6422,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,5.83,5.83,21.37,5.83,5.83,31.6486,5.83,5.83,5.83,5.83,5.83,5.83,4.16,121.782,4.16,4.16,22.9312,4.16,4.16,4.16,78.8548,4.16,4.16,4.16,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.83,0.83,0.83,0.83,0.83,0.83,142.409,0.83,0.83,0.83,0.83,0.83,
