63.7157,81.5906,111.381
56.2622,81.5855,93.379
11.0815,81.5927,101.43
69.9421,81.5902,101.066
40.9397,81.5914,110.474
19.3815,81.5926,95.1503
69.4751,81.5902,99.4279
44.5635,81.5908,100.951
64.0342,81.5903,98.5097
13.2847,81.5927,99.048
57.3552,81.5905,99.9493
75.1423,81.59,92.6413
58.0084,81.5906,102.558
14.6871,81.5929,100.781
32.6503,81.5918,100.29
61.4592,81.5904,99.9091
50.0975,81.5911,108.779
75.1075,81.5901,98.9536
33.6109,81.5918,98.122
25.875,81.5925,105.277
53.9823,81.5911,112.215
68.9799,81.5901,96.9683
11.8151,81.5928,100.756
66.9696,81.5906,111.022
57.0337,81.5904,98.5611
64.0025,81.5905,105.351
33.1503,81.5865,94.514
14.4634,81.5928,100.39
71.3978,81.5902,98.193
47.418,81.5908,96.3734
68.7469,81.5903,102.703
17.7318,81.5925,99.0164
65.1355,81.5851,89.3271
1.61997,81.5933,117.766
46.8136,81.5914,113.296
34.138,81.5916,96.2235
74.4204,81.5902,99.8481
47.0167,81.5915,111.485
52.9116,81.5907,105.414
71.743,81.59,90.0552
16.8377,81.5928,99.3311
50.632,81.5858,91.9165
11.3819,81.5924,91.6595
33.5315,81.5914,98.8551
56.6102,81.5908,108.79
76.2535,81.5901,96.9134
65.7551,81.5906,108.662
70.2873,81.59,92.2043
40.3927,81.5913,98.3731
36.8329,81.5914,103.264
42.8278,81.5857,90.7475
42.7643,81.5913,106.065
47.112,81.5911,105.166
25.8882,81.5926,114.161
48.2682,81.5858,89.9387
31.7624,81.5915,89.7706
25.1457,81.5922,90.4007
25.9899,81.5925,110.085
28.9357,81.5921,109.397
39.5925,81.5864,90.7449
72.9427,81.5904,108.229
31.9877,81.592,90.6095
37.3655,81.5917,110.59
54.422,81.5909,109.983
71.4615,81.5902,99.6425
50.4361,81.5909,106.792
52.743,81.5909,112.5
45.0607,81.591,97.947
54.1449,81.5906,103.798
37.5202,81.5913,102.398
46.9899,81.5915,112.051
70.9384,81.5904,105.692
38.0163,81.5864,90.7704
19.5577,81.5927,115.979
23.6334,81.5919,100.475
54.5741,81.5906,102.814
56.5372,81.5905,101.992
61.4588,81.5852,89.0931
53.5984,81.5904,99.8145
47.0862,81.5859,90.3336
41.0966,81.5918,109.735
13.1384,81.5929,107.67
64.8471,81.5905,110.669
55.3499,81.5905,96.0866
29.3302,81.5914,89.2214
59.3796,81.5904,97.3019
35.1981,81.5919,106.636
18.5295,81.5931,118.662
37.3746,81.5919,113.42
37.9722,81.5913,96.9146
39.7758,81.5859,92.4295
49.2362,81.5857,93.7743
24.0371,81.5925,105.823
17.4317,81.5923,93.2409
25.6656,81.5923,96.2893
45.0295,81.5858,93.4291
68.4021,81.5901,95.4445
21.1189,81.5925,112.479
50.5332,81.5857,92.2213
70.1891,81.5905,109.405
67.3617,81.5902,96.3664
34.6618,81.5918,106.178
69.7338,81.5901,92.5437
58.9488,81.5852,94.9162
58.3281,81.5905,102.056
47.6368,81.5911,103.995
36.6816,81.5917,102.286
59.0832,81.5853,91.4632
26.4133,81.5923,91.9589
61.421,81.5904,105.611
32.3988,81.5917,106.574
53.5989,81.5911,108.365
19.7283,81.5925,101.99
42.1189,81.5913,107.894
43.0656,81.591,96.4485
38.2279,81.5866,95.3718
55.4297,81.5908,101.42
37.3459,81.5865,89.8865
60.219,81.5902,96.863
73.1076,81.5903,104.185
48.6789,81.5857,89.2158
68.7295,81.5901,95.0924
65.2836,81.5903,103.691
63.71,81.5852,95.8461
70.8626,81.5903,102.757
39.2507,81.5861,89.7588
47.8387,81.5859,89.2651
65.5035,81.5903,104.877
67.0794,81.5902,96.7303
57.5736,81.5907,100.795
34.5044,81.5864,94.5948
39.1129,81.5861,89.089
70.1409,81.5901,88.8527
34.6964,81.5923,112.611
36.6094,81.5866,92.4697
58.2252,81.5903,98.7773
42.8317,81.5914,108.306
58.6537,81.5906,104.379
55.4362,81.5907,108.101
56.6984,81.5854,92.9212
74.0539,81.5902,100.256
33.2147,81.5867,89.4867
74.0898,81.5901,94.995
74.2217,81.5902,101.886
27.8866,81.592,102.769
28.754,81.5922,112.132
52.6707,81.5855,89.4332
52.752,81.5906,103.18
34.4597,81.5917,100.472
42.5856,81.5911,102.24
37.0323,81.5864,90.6582
48.0366,81.5857,94.3147
71.8066,81.5901,97.8151
20.2833,81.593,112.231
15.5296,81.5927,90.1557
21.3367,81.5925,94.492
65.2655,81.5904,106.946
46.0302,81.5857,93.2271
44.5879,81.5912,112.32
60.7896,81.5851,89.2685
59.7022,81.5902,97.5306
10.9303,81.593,112.173
37.1956,81.5914,103.587
47.7296,81.5913,107.367
18.7495,81.5927,117.034
49.751,81.5858,90.6552
23.8869,81.5926,111.27
49.4364,81.5907,98.9287
12.1911,81.5929,116.323
29.8075,81.5919,97.1786
65.9651,81.5852,94.9552
57.5431,81.5855,93.9585
10.2916,81.593,111.13
59.8842,81.5906,106.786
54.9559,81.5854,90.2155
59.7784,81.5906,103.778
68.5696,81.5904,104.815
35.4456,81.5917,113.973
57.6646,81.5908,107.04
49.3338,81.591,97.5898
33.2294,81.5916,99.1179
66.5778,81.5851,92.6876
42.4894,81.5912,106.699
31.2206,81.5919,99.0458
55.2444,81.5904,97.4315
59.6662,81.5907,113.338
65.3672,81.5905,105.568
30.9691,81.5917,95.8771
42.4394,81.5862,93.9155
63.0421,81.5851,94.2867
51.4404,81.5856,95.1154
53.0101,81.5907,103.901
64.7484,81.5902,99.2239
61.3569,81.5904,96.4869
66.3226,81.5906,110.233
21.4084,81.5926,117.659
40.9603,81.5916,108.42
63.256,81.5852,89.4965
9.56355,81.5928,99.2898
34.1608,81.5919,109.695
41.2313,81.5911,98.2306
45.2235,81.5912,104.331
72.0785,81.5901,93.8125
21.7749,81.5926,113.93
35.9508,81.5862,95.3144
60.1933,81.5852,89.2885
14.159,81.5927,112.856
68.1103,81.59,91.5605
9.15014,81.5927,101.531
37.3179,81.5913,104.606
35.6603,81.5862,89.0811
40.6417,81.586,91.3966
35.1702,81.5918,114.092
55.8632,81.5909,106.436
35.4072,81.5918,111.562
47.2611,81.591,109.151
55.9993,81.5853,95.2191
60.1508,81.5905,102.812
7.45311,81.593,108.461
14.3252,81.5927,97.2975
56.4926,81.5853,91.4231
58.602,81.5906,107.489
33.7285,81.5915,110.063
70.4977,81.5902,98.1256
57.4125,81.5904,100.536
56.1229,81.5906,103.131
11.9479,81.593,112.133
72.6427,81.5903,104.615
55.8267,81.5908,110.917
60.7821,81.5851,90.2791
66.7391,81.5906,110.768
49.0044,81.5911,104.708
66.0957,81.5851,95.7086
77.4735,81.5902,103.614
72.3707,81.5901,98.9877
57.28,81.5909,106.787
54.7188,81.5909,109.207
33.0681,81.5915,98.0162
71.5853,81.5901,95.0506
35.3336,81.5919,99.5641
36.1486,81.5865,90.4553
72.5808,81.5901,94.2431
39.9998,81.5861,92.0231
74.8563,81.5905,108.042
75.5984,81.5905,107.847
70.1493,81.5901,91.6022
72.7154,81.59,89.6991
40.0923,81.5911,102.936
16.4573,81.5925,116.336
18.9612,81.5926,109.977
67.6085,81.5851,93.2097
72.0468,81.5903,103.119
48.578,81.591,105.285
33.757,81.5868,93.902
43.1763,81.5912,103.526
56.717,81.5854,88.917
36.3397,81.5918,99.4787
26.4384,81.5916,91.4667
22.9575,81.5924,112.724
65.4166,81.5905,105.958
68.5591,81.5901,96.7335
44.499,81.5912,107.981
37.2556,81.5915,110.778
15.1995,81.5926,110.794
59.4801,81.5853,92.8458
41.1643,81.5862,95.0916
23.8796,81.5924,100.556
58.3606,81.5907,106.719
62.2812,81.5907,110.318
52.5827,81.591,104.451
36.1741,81.5914,99.9525
42.9268,81.5912,100.793
12.5474,81.5927,102.864
44.424,81.5912,96.2106
60.101,81.5853,95.2529
28.4582,81.5922,114.455
61.5542,81.5908,110.257
53.0692,81.5856,95.6643
39.1178,81.591,99.9144
36.4825,81.5868,92.5963
58.7885,81.5852,91.1849
19.5379,81.5925,97.1071
16.9777,81.5924,103.396
57.2356,81.5905,99.7646
29.3923,81.5921,98.4434
34.1274,81.5915,97.1996
25.3927,81.5921,102.283
33.0396,81.5916,100.713
56.8758,81.5905,100.145
69.0705,81.5905,107.774
34.0076,81.5866,94.1249
56.3773,81.5855,90.6921
49.0059,81.5906,99.3905
58.521,81.5904,98.3505
38.794,81.5912,105.104
30.1437,81.5922,114.01
46.4572,81.5913,104.311
66.6735,81.5906,111.129
71.2073,81.5902,98.1668
46.4466,81.5907,98.9679
28.2243,81.5921,99.2349
55.5041,81.5908,109.508
65.5009,81.5903,96.475
69.1552,81.5905,107.785
1.00677,81.3813,113.933
58.6026,81.5852,89.4495
11.4028,81.5924,89.0382
9.66441,81.5929,116.143
17.0178,81.5927,117.686
46.8049,81.5912,108.588
43.5395,81.5913,105.792
57.9869,81.5904,102.941
48.4091,81.5856,92.3507
55.5865,81.5906,102.926
15.7122,81.5927,95.6264
21.9274,81.5921,97.9846
59.7458,81.5853,94.4474
66.5062,81.5903,100.396
24.057,81.5919,91.0265
47.5823,81.5911,111.34
58.285,81.5854,93.844
15.0466,81.5932,117.976
63.5397,81.5903,101.996
60.5356,81.5905,100.896
32.4248,81.5918,101.038
60.3695,81.5854,91.9762
32.1133,81.5919,107.971
47.4626,81.5908,97.4253
59.1554,81.5904,99.7308
38.7493,81.5913,98.4432
21.256,81.593,117.565
17.847,81.5928,90.8837
56.9272,81.5855,93.6985
53.416,81.5905,98.2489
40.4262,81.5915,99.6215
27.2849,81.5921,107.475
70.4873,81.5902,97.7563
6.22741,81.593,99.7757
67.9568,81.5906,110.409
54.7719,81.591,109.111
33.6418,81.5919,100.825
73.8611,81.5906,109.78
19.6493,81.5925,103.656
46.27,81.5909,103.332
64.2127,81.5905,105.487
28.6693,81.5925,113.999
45.0772,81.591,100.781
69.4696,81.5901,94.7403
39.1236,81.5914,103.668
49.188,81.5908,106.729
17.2877,81.5928,113.224
59.7156,81.5853,93.774
62.0303,81.5852,95.2485
51.659,81.5854,92.0451
48.8851,81.5857,91.1468
47.6332,81.591,98.625
66.7813,81.5902,102.088
44.3218,81.5911,105.317
61.92,81.5852,91.7344
70.4151,81.5901,95.9869
54.5242,81.5856,94.8183
47.3626,81.5914,109.707
70.065,81.5903,100.331
15.2924,81.593,106.17
65.3152,81.5906,108.21
25.3621,81.592,97.2245
24.1387,81.5923,113.548
23.3321,81.5923,102.296
54.3127,81.5908,108.904
15.2745,81.5923,97.1368
67.5082,81.5901,98.1562
16.8348,81.5932,116.863
31.8002,81.5918,104.41
29.0472,81.5917,96.7701
9.18496,81.5927,101.213
43.0421,81.5857,92.5452
37.6794,81.5915,105.966
23.8729,81.5921,104.775
76.4714,81.5906,111.306
15.1067,81.5928,97.8243
27.6983,81.5922,113.271
44.5768,81.5916,112.442
74.4665,81.5902,102.165
19.3412,81.5924,92.551
23.5024,81.5919,96.2749
27.6334,81.5917,94.1225
18.2288,81.5926,111.619
74.2153,81.5903,102.631
38.7482,81.5864,90.4166
62.8906,81.5903,101.489
32.9344,81.5917,100.592
68.3298,81.5903,103.665
28.9232,81.592,103.668
22.7859,81.5923,94.4835
52.4884,81.5855,93.7627
66.4503,81.5851,88.8624
42.3865,81.5913,103.383
58.3923,81.5907,104.735
34.5932,81.5918,105.912
48.4275,81.5856,95.0677
17.4143,81.5928,111.136
30.9343,81.5918,99.8787
38.7729,81.5915,105.998
