0,0,-0,-0,-1,1.74246e-005,1.7094e-005,1.74672e-005,1.7343e-005,1.74064e-005,1.72592e-005,1.72384e-005,1.71615e-005,1.72473e-005,1.74581e-005,1.72951e-005,1.75162e-005,1.75654e-005,1.73551e-005,1.7762e-005,1.72533e-005,1.74642e-005,1.72861e-005,1.74734e-005,1.72951e-005,1.73641e-005,1.74155e-005,1.73762e-005,1.75716e-005,
0,0,0,0,1,1.62127e-005,1.61943e-005,1.63399e-005,1.63881e-005,1.5977e-005,1.62075e-005,1.62946e-005,1.6072e-005,1.63079e-005,1.58604e-005,1.61447e-005,1.61031e-005,1.62285e-005,1.61005e-005,1.61577e-005,1.59719e-005,1.62549e-005,1.60231e-005,1.61525e-005,1.62101e-005,1.60539e-005,1.62522e-005,1.62311e-005,1.6488e-005,
1,1,-1,-0,-0,0.000308642,0.000296736,0.000296736,0.000286533,0.000294985,0.000297619,0.000298507,0.000286533,0.000302115,0.000289017,0.00028169,0.000274725,0.000289017,0.00028169,0.000282486,0.0262745,0.000286533,0.000292398,0.000294985,0.000298507,0.000276243,0.000307692,0.000280899,0.00328626,
1,1,-0,-1,-0,0.000515464,0.000543478,0.000505051,0.000507614,0.000518135,0.000480769,0.00052356,0.000487805,0.000510204,0.000502513,0.000507614,0.000510204,0.000505051,0.000483092,0.000512821,0.000510204,0.000502513,0.000537634,0.000520833,0.000531915,0.000520833,0.000462963,0.000534759,0.000515464,
1,1,-0,-0,-1,0.00769231,0.00833333,0.86864,0.00833333,0.0111111,0.01,0.00769231,0.0111111,0.00769231,0.01,0.401667,0.01,0.01,0.0111111,0.00909091,0.00909091,0.0111111,0.0142857,0.0111111,0.01,0.01,0.0111111,0.00769231,0.0125,
1,1,0,0,1,0.00322581,0.00322581,0.00322581,0.00333333,0.0030303,0.0027027,0.00232558,0.0030303,0.00357143,0.00322581,0.00333333,0.00263158,0.00384615,0.00285714,0.0037037,0.00294118,0.00357143,0.0030303,0.00322581,0.00322581,0.00322581,0.00322581,0.0030303,0.00344828,
1,1,0,1,0,0.00263158,0.00277778,0.00232558,0.00232558,0.0025,0.0025,0.00227273,0.0027027,0.00263158,0.00294118,0.00232558,0.00243903,0.00217391,0.00227273,0.00227273,0.00263158,0.0025,0.0027027,0.00285714,0.0027027,0.00227273,0.00227273,0.0027027,0.0025641,
1,1,1,0,0,0.00294118,0.00277778,0.00285714,0.003125,0.0037037,0.00263158,0.00333333,0.0030303,0.003125,0.00277778,0.00277778,0.00294118,0.00322581,0.00344828,0.0027027,0.0030303,0.00344828,0.00277778,0.00285714,0.00322581,0.00285714,0.0025641,0.003125,0.0037037,
1,2,-1,-0,-0,0.00588235,0.00526316,0.005,0.00588235,0.00625,0.005,0.00555556,0.00588235,0.0037037,0.00555556,0.00526316,0.0037037,0.005,0.00666667,0.00714286,0.770034,0.00666667,0.00588235,0.00666667,0.005,0.00555556,0.00666667,0.00666667,0.00714286,
1,2,-0,-1,-0,0.000473934,0.000469484,0.000483092,0.0005,0.000520833,0.000476191,0.000452489,0.000444445,0.000492611,0.000462963,0.000442478,0.00046729,0.000473934,0.000476191,0.0005,0.000465116,0.00046729,0.000540541,0.000471698,0.000480769,0.000487805,0.000448431,0.000454546,0.000478469,
1,2,-0,-0,-1,0.00625,0.00769231,0.925468,0.00555556,0.00526316,0.00555556,0.005,0.00526316,0.00909091,0.00625,0.00555556,0.005,0.00588235,0.00625,0.00714286,0.00555556,0.00526316,0.005,0.00714286,0.00555556,0.00526316,0.00526316,0.00588235,0.00625,
1,2,0,0,1,0.00357143,0.00294118,0.0030303,0.003125,0.00344828,0.00333333,0.004,0.00322581,0.00333333,0.003125,0.00344828,0.00357143,0.00322581,0.00333333,0.00322581,0.003125,0.00294118,0.00344828,0.0030303,0.00322581,0.003125,0.003125,0.00344828,0.00344828,
1,2,0,1,0,0.0027027,0.00263158,0.00238095,0.00243903,0.00222222,0.00285714,0.0025,0.00285714,0.00227273,0.00222222,0.0025,0.00333333,0.00217391,0.00263158,0.0025641,0.00263158,0.00232558,0.0025641,0.00238095,0.00232558,0.00277778,0.00227273,0.00238095,0.00243903,
1,2,1,0,0,0.00384615,0.00357143,0.00333333,0.003125,0.00357143,0.0030303,0.00344828,0.003125,0.0037037,0.00333333,0.00333333,0.00294118,0.00285714,0.0025641,0.003125,0.00333333,0.00357143,0.00333333,0.00322581,0.00344828,0.00357143,0.0030303,0.00357143,0.003125,
1,3,-1,-0,-0,0.0142857,0.00909091,0.0125,0.0142857,0.01,0.0166667,0.0142857,0.00909091,0.0125,0.01,0.02,0.0111111,0.0142857,0.00909091,0.0166667,2.3026,0.0111111,0.0166667,0.01,0.0125,0.0125,0.00769231,0.0125,0.0125,
1,3,-0,-1,-0,0.00078125,0.0008,0.000740741,0.000819672,0.000757576,0.000813008,0.00078125,0.000735294,0.000735294,0.000724638,0.000729927,0.000763359,0.000826447,0.000769231,0.0008,0.000746269,0.000813008,0.00075188,0.000757576,0.000735294,0.00070922,0.000806452,0.000826447,0.0239059,
1,3,-0,-0,-1,0.00526316,0.00526316,0.819288,0.00454546,0.00526316,0.005,0.00434783,0.216187,0.00454546,0.00434783,0.00526316,0.00434783,0.00454546,0.00526316,0.005,0.00434783,0.00625,0.004,0.00454546,0.00416667,0.005,0.00625,0.00588235,0.00555556,
1,3,0,0,1,0.00588235,0.00588235,0.00625,0.00769231,0.00588235,0.00588235,0.00714286,0.319681,0.00666667,0.00666667,0.00666667,0.00714286,0.00833333,0.00714286,0.00588235,0.71794,0.00666667,0.00625,0.00625,0.00588235,0.00769231,0.00625,0.00714286,0.00769231,
1,3,0,1,0,0.00285714,0.0025,0.0025641,0.0025,0.00294118,0.00294118,0.00285714,0.00285714,0.00227273,0.00285714,0.00294118,0.0025641,0.00243903,0.00333333,0.0030303,0.0025,0.00285714,0.00285714,0.00333333,0.00322581,0.00294118,0.003125,0.00294118,0.00277778,
1,3,1,0,0,0.003125,0.00384615,0.005,0.00344828,0.00333333,0.0037037,0.00322581,0.0037037,0.00416667,0.004,0.004,0.00357143,0.00344828,0.00416667,0.00416667,0.00357143,0.0037037,0.00434783,0.003125,0.00416667,0.00384615,0.004,0.004,0.004,
1,4,-1,-0,-0,0.00714286,0.00666667,0.00909091,0.00588235,0.00714286,0.00588235,0.00625,0.202809,0.00666667,0.00625,0.00625,0.00769231,0.00625,0.00588235,0.00555556,1.58369,0.00714286,0.00714286,0.00833333,0.00714286,0.00769231,0.00588235,0.00833333,0.00833333,
1,4,-0,-1,-0,0.000327869,0.000330033,0.000346021,0.000325733,0.00030581,0.000333333,0.000316456,0.000332226,0.000331126,0.00031348,0.000324675,0.000327869,0.0003125,0.000314465,0.00033557,0.000318471,0.000331126,0.000296736,0.000324675,0.000320513,0.000330033,0.000315457,0.000314465,0.000324675,
1,4,-0,-0,-1,0.00169492,0.00181818,0.00172414,0.00163934,0.00166667,0.002,0.00204082,0.30912,0.00181818,0.00196078,0.00212766,0.00192308,0.002,0.00196078,0.00169492,0.00175439,0.00175439,0.0015873,0.00181818,0.00204082,0.00181818,0.00188679,0.00192308,0.00196078,
1,4,0,0,1,0.00833333,0.00833333,0.00833333,0.00666667,0.00625,0.00833333,0.00625,0.00666667,0.00769231,0.00588235,1.08981,0.00714286,0.01,0.00769231,0.00769231,0.00666667,0.00714286,0.00833333,0.00714286,0.00909091,0.00714286,0.00714286,0.00555556,0.00769231,
1,4,0,1,0,0.00212766,0.00222222,0.00243903,0.0027027,0.00243903,0.00222222,0.00238095,0.00204082,0.00222222,0.0027027,0.00227273,0.00204082,0.00204082,0.00222222,0.00243903,0.00232558,0.002,0.00212766,0.0025,0.00217391,0.00208333,0.0027027,0.00212766,0.0025,
1,4,1,0,0,0.00232558,0.00232558,0.0025,0.00277778,0.0025641,0.00263158,0.0025641,0.00227273,0.0025641,0.00277778,0.00243903,0.0027027,0.00243903,0.00238095,0.0025,0.00227273,0.00263158,0.00243903,0.551009,0.00238095,0.00217391,0.0025,0.0025641,0.0025641,
1,5,-1,-0,-0,0.00714286,0.00769231,0.00555556,0.00625,0.00769231,0.00769231,0.01,0.00909091,0.00666667,0.00714286,0.00769231,0.00714286,0.00588235,0.00833333,0.00666667,1.34614,0.00833333,0.00833333,0.00588235,0.00714286,0.00909091,0.00625,0.00666667,0.00833333,
1,5,-0,-1,-0,0.000350877,0.0003367,0.000374532,0.000344828,0.00034965,0.000323625,0.00034965,0.000338983,0.000352113,0.000352113,0.00035461,0.000364964,0.000350877,0.000363636,0.000383142,0.00034965,0.000383142,0.0003367,0.000333333,0.000359712,0.000337838,0.000373134,0.000350877,0.00726121,
1,5,-0,-0,-1,0.0027027,0.00294118,0.211331,0.0030303,0.00277778,0.003125,0.0025641,0.619233,0.00277778,0.0025,0.0027027,0.0027027,0.0025641,0.00322581,0.00322581,0.00285714,0.00277778,0.0025641,0.00294118,0.0030303,0.0027027,0.00384615,0.00294118,0.003125,
1,5,0,0,1,0.00625,0.00476191,0.539907,0.00588235,0.00625,0.005,0.00666667,0.00588235,0.00526316,0.01,1.49722,0.00526316,0.00416667,0.00526316,0.00476191,0.099177,0.00666667,0.00625,0.00625,0.00526316,0.00416667,0.00666667,0.00526316,0.00666667,
1,5,0,1,0,0.00142857,0.00140845,0.0012987,0.00144928,0.00131579,0.00147059,0.00136986,0.0015625,0.00136986,0.00131579,0.00144928,0.00136986,0.00133333,0.00136986,0.00147059,0.00147059,0.00123457,0.0016129,0.0012987,0.00133333,0.00133333,0.00149254,0.00142857,0.00142857,
1,5,1,0,0,0.0027027,0.00263158,0.00277778,0.00263158,0.00285714,0.0025,0.0025,0.00243903,0.0030303,0.00243903,0.0030303,0.0027027,0.0027027,0.00333333,0.0025641,0.0027027,0.0027027,0.0025641,0.661049,0.0027027,0.00243903,0.00285714,0.00285714,0.0030303,
1,6,-1,-0,-0,0.00588235,0.00588235,0.00454546,0.00625,0.00588235,0.00588235,0.00476191,0.00625,0.00625,0.00714286,0.00526316,0.00476191,0.00476191,0.00769231,0.00555556,1.10477,0.00526316,0.00714286,0.00714286,0.00555556,0.00588235,0.00476191,0.00526316,0.00769231,
1,6,-0,-1,-0,0.000423729,0.000452489,0.000401606,0.000429185,0.000409836,0.000406504,0.000425532,0.000406504,0.000420168,0.000408163,0.000421941,0.000408163,0.000421941,0.0004,0.000413223,0.000401606,0.000387597,0.000398406,0.035569,0.00037594,0.000398406,0.000406504,0.000383142,0.000423729,
1,6,-0,-0,-1,0.0030303,0.00294118,0.00285714,0.0027027,0.00285714,0.00277778,0.0025,0.655265,0.00238095,0.00384615,0.0027027,0.00263158,0.0030303,0.00263158,0.0025641,0.00285714,0.00238095,0.00222222,0.0027027,0.00217391,0.0030303,0.0025641,0.0025,0.00333333,
1,6,0,0,1,0.0037037,0.004,0.909679,0.00454546,0.0037037,0.00384615,0.0037037,0.004,0.00333333,0.0037037,0.914281,0.0037037,0.004,0.004,0.0037037,0.00384615,0.004,0.0037037,0.0037037,0.004,0.00384615,0.004,0.00357143,0.005,
1,6,0,1,0,0.0037037,0.0037037,0.00322581,0.00416667,0.00333333,0.00357143,0.0037037,0.560797,0.00322581,0.00333333,0.0037037,0.00344828,0.00344828,0.00344828,0.00357143,0.00344828,0.0037037,0.00294118,0.004,0.00322581,0.00344828,0.00384615,0.00434783,0.004,
1,6,1,0,0,0.00416667,0.00434783,0.00416667,0.00416667,0.004,0.00434783,0.0037037,0.00384615,0.0037037,0.004,0.005,0.00357143,0.00454546,0.0037037,0.00434783,0.005,0.00454546,0.004,1.43637,0.00476191,0.00454546,0.00416667,0.00357143,0.00454546,
1,7,-1,-0,-0,0.00416667,0.00476191,0.00666667,0.00555556,0.005,0.00526316,0.00555556,0.00454546,0.005,0.00434783,0.00625,0.00526316,0.00555556,0.00526316,0.00476191,1.12827,0.00555556,0.00555556,0.005,0.00526316,0.00555556,0.00555556,0.004,1.60036,
1,7,-0,-1,-0,0.000403226,0.000378788,0.00037594,0.000390625,0.00037037,0.0003861,0.000389105,0.000374532,0.000374532,0.000387597,0.000357143,0.000381679,0.0003663,0.000380228,0.000364964,0.000373134,0.0004,0.000359712,0.0582696,0.000361011,0.000371747,0.000362319,0.000367647,0.000414938,
1,7,-0,-0,-1,0.00204082,0.00175439,0.00172414,0.00192308,0.00188679,0.00208333,0.00204082,0.539838,0.00166667,0.00181818,0.00212766,0.00166667,0.00212766,0.00181818,0.00185185,0.00188679,0.00192308,0.00175439,0.00192308,0.00175439,0.00172414,0.00178571,0.00185185,0.00185185,
1,7,0,0,1,0.00217391,0.00285714,0.750548,0.00294118,0.0027027,0.0025,0.0025641,0.00232558,0.0025641,0.0025,0.501689,0.00277778,0.00227273,0.00243903,0.00232558,0.0025641,0.00204082,0.00217391,0.00263158,0.00232558,0.00285714,0.0025,0.00227273,0.00294118,
1,7,0,1,0,0.00833333,0.00714286,0.00714286,0.00769231,0.00909091,0.00476191,0.00666667,3.33614,0.00666667,0.00625,0.00625,0.00625,0.00666667,0.00666667,0.00476191,1.619,0.00833333,0.00833333,0.00666667,0.00909091,0.00666667,0.00666667,0.00526316,0.00714286,
1,7,1,0,0,0.00454546,0.00476191,0.00454546,0.0037037,0.005,0.00454546,0.00454546,0.0037037,0.005,0.00357143,1.79205,0.005,0.00476191,0.00416667,0.00476191,0.005,0.236275,0.00434783,1.77749,0.00476191,0.00526316,0.00416667,0.005,0.00476191,
1,8,-1,-0,-0,0.004,0.004,0.00434783,0.00454546,0.005,0.00416667,0.00416667,0.00476191,0.005,0.004,0.004,0.004,0.00384615,0.719446,0.00476191,1.12515,0.00416667,0.00357143,0.0037037,0.00384615,0.00384615,0.00384615,0.00416667,0.930574,
1,8,-0,-1,-0,0.000346021,0.000347222,0.000367647,0.000346021,0.000352113,0.00035461,0.000367647,0.000337838,0.000342466,0.000344828,0.000353357,0.000362319,0.000357143,0.0003663,0.00035461,0.000338983,0.0110626,0.0003367,0.0414688,0.000338983,0.000357143,0.000350877,0.000333333,0.000367647,
1,8,-0,-0,-1,0.00120482,0.00104167,0.00117647,0.0010989,0.0011236,0.00125,0.00128205,0.218677,0.00121951,0.0010989,0.00119048,0.00114943,0.0012987,0.00104167,0.0011236,0.00133333,0.00113636,0.00113636,0.00120482,0.00119048,0.00114943,0.00121951,0.00125,0.00123457,
1,8,0,0,1,0.00153846,0.00149254,0.306634,0.00142857,0.00149254,0.00144928,0.00131579,0.0016129,0.00133333,0.00142857,0.190497,0.00153846,0.00144928,0.00140845,0.00128205,0.00147059,0.0015625,0.00166667,0.00163934,0.00144928,0.00140845,0.00142857,0.0012987,0.00188679,
1,8,0,1,0,0.00909091,0.00714286,0.00555556,0.00588235,0.00714286,1.64996,0.00588235,2.48972,0.00909091,0.00769231,0.00909091,0.00833333,0.00833333,0.00833333,0.00666667,0.985369,0.00833333,0.00714286,0.00769231,0.00909091,0.00833333,0.00588235,0.00666667,0.00909091,
1,8,1,0,0,0.003125,0.00344828,0.30812,0.00416667,0.003125,0.00357143,0.00476191,0.00344828,0.773674,0.00333333,0.0037037,0.0037037,0.00357143,0.003125,0.0037037,0.00384615,0.762406,0.00322581,0.955497,0.00384615,0.00333333,0.00333333,0.00384615,0.0037037,
1,9,-1,-0,-0,0.0030303,0.0037037,0.0037037,0.00344828,0.003125,0.00454546,0.004,0.353268,0.00384615,0.00333333,0.0030303,0.00434783,0.00384615,1.25282,0.00333333,0.770802,0.00357143,0.00333333,0.00434783,0.003125,0.0037037,0.286905,0.00384615,0.548269,
1,9,-0,-1,-0,0.000515464,0.000473934,0.000454546,0.000476191,0.00046083,0.000462963,0.0005,0.00046729,0.000471698,0.000487805,0.000485437,0.000515464,0.000480769,0.00049505,0.000487805,0.000465116,0.038842,0.000473934,0.0475433,0.00046729,0.000490196,0.000452489,0.000476191,0.000497512,
